Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT,RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
21-01-2021 06:00,40.24,67.06,2.67,27.15,29.81,19.7,6.53,0.9,7.54,0,NA,NA,NA,NA,1.19,NA,73.86,2,166.01,NA,0,0.01,NA,NA
21-01-2021 07:00,37,59,3.67,37.39,41.07,20.53,6.48,0.97,6.49,0,NA,NA,NA,0.17,0.28,NA,NA,NA,NA,NA,0,NA,NA,NA
21-01-2021 08:00,38.97,68.97,5.26,42.16,47.43,20.84,8.27,1.01,5.32,0.03,NA,NA,NA,0.26,0.34,NA,64.84,1.89,51.86,NA,0,0.02,NA,NA
21-01-2021 09:00,50,85,11.87,72.67,84.56,25.45,11.16,1.12,4.12,0,NA,NA,NA,NA,0.3,NA,60.76,2.02,58.15,NA,0,NA,NA,NA
21-01-2021 10:00,73.34,96.94,14.54,102.3,116.82,30.71,12.07,1.2,5.41,0.05,NA,NA,NA,0.2,NA,NA,61.58,1.83,230.8,NA,0,0.01,NA,NA
21-01-2021 11:00,73.03,96,13.1,101.94,115.04,32.76,10.34,1.27,6.2,0.12,NA,NA,NA,0.16,0.14,NA,58.14,1.9,234,NA,0,NA,NA,NA
21-01-2021 12:00,72.03,120,5.7,43.5,49.21,26.43,16.71,1.37,9.42,0.07,NA,NA,NA,0.2,NA,26.6,56.04,1.92,53.04,NA,0,NA,NA,NA
21-01-2021 13:00,61.18,103.1,4.46,33.29,37.74,24.6,18.02,1.33,12.16,0.07,NA,NA,NA,0.52,NA,26.1,56.74,1.9,51.8,NA,0,NA,NA,NA
21-01-2021 14:00,54.1,101,3.52,27.09,30.6,25.98,20.49,1.29,12.85,0.12,NA,NA,NA,0.42,NA,26.18,56.1,1.92,52.49,NA,0,NA,NA,NA
21-01-2021 15:00,42.4,87.08,2.96,25.31,28.26,24.45,16.79,1.19,14.78,0.11,NA,NA,NA,0.29,0.12,24.99,63.38,1.89,51.61,NA,0,0.01,NA,NA
21-01-2021 16:00,51.86,99,2.87,25.47,28.34,20.78,6.17,1.13,13.15,0.09,NA,NA,NA,0.23,0.52,24.82,63.71,1.9,63.5,NA,0,0.01,NA,NA
21-01-2021 17:00,51.04,99,2.56,23.09,25.65,15.94,3.49,1.1,11.66,0.06,NA,NA,NA,0.28,NA,24.61,63.48,1.97,237.43,NA,0,NA,NA,NA
21-01-2021 18:00,47.07,94.02,3.15,25.33,28.47,14.56,3.25,1.09,10.44,0.05,NA,NA,NA,NA,0.2,23.72,67.97,1.92,52.58,NA,0,0.01,NA,NA
21-01-2021 19:00,52.9,93,1.88,24.46,26.34,18.73,9.88,1.11,8.04,0.07,NA,NA,NA,0.22,0.09,23.38,66.58,1.92,52.52,NA,0,0.01,NA,NA
21-01-2021 20:00,37,77,2.31,24.83,27.12,27.45,13.54,1.09,10.52,0.1,NA,NA,NA,NA,0.21,23.19,69.26,1.97,236.82,NA,0,NA,NA,NA
21-01-2021 21:00,35,69,2.51,24.4,26.91,31.55,14.29,1.14,9.19,0,NA,NA,NA,0.23,0.3,22.7,75.15,1.97,236.84,NA,0,NA,NA,NA
21-01-2021 22:00,34,66,2.24,26.83,29.06,34.04,14.66,1.14,9.29,0.04,NA,NA,NA,0.78,NA,22.49,75.79,1.9,58.56,NA,0,0.02,NA,NA
21-01-2021 23:00,32.03,73.98,2.5,33.76,36.26,26.39,11.28,1.02,10.46,0.02,NA,NA,NA,0.14,0.81,22.16,77.74,1.91,52.06,NA,0,0.01,NA,NA
22-01-2021 00:00,49.7,80.98,2.77,26.68,29.45,20.77,7.56,1.02,10.38,0.1,NA,NA,NA,0.36,0.37,21.9,79,1.94,52.27,NA,0,NA,NA,NA
22-01-2021 01:00,45.07,80,3.6,38.92,42.53,18.43,6,1.04,8.13,0,NA,NA,NA,0.36,NA,21.68,78.78,2.06,52.9,NA,0,0.02,NA,NA
22-01-2021 02:00,50.9,73,3.4,34.26,37.66,16.36,5.22,1,8.28,0.07,NA,NA,NA,0.26,0.18,21.59,77.28,2.15,182.18,NA,0,0.01,NA,NA
22-01-2021 03:00,48.04,80.98,2.75,35.96,38.72,19.22,7.38,1.02,3.64,0.14,NA,NA,NA,0.14,NA,21.25,79.67,2.98,58.42,NA,0,0.01,NA,NA
22-01-2021 04:00,47.01,68,3.58,33.57,37.14,21.51,9.46,1.08,4.13,0,NA,NA,NA,0.05,NA,21.1,80.9,3.42,221.52,NA,0,NA,NA,NA
22-01-2021 05:00,48,76,6.08,44.48,50.57,24.99,10.27,1.12,3.96,0.24,NA,NA,NA,0.12,0.53,20.69,78.31,3.63,54.1,NA,0,0.01,NA,NA
22-01-2021 06:00,45.05,78.99,50.61,103.95,154.58,37.29,12.35,1.17,0.38,0.16,NA,NA,NA,0.45,0.08,20.54,81.99,2.55,201,NA,0,0.01,NA,NA
22-01-2021 07:00,79.03,113,54.05,106.94,161,41.58,12.28,1.31,0.46,0.02,NA,NA,NA,NA,NA,20.3,82.93,2.83,216.42,NA,0,0.01,NA,NA
22-01-2021 08:00,102,133,80.5,106.48,186.95,33.27,7.82,1.48,0.36,0.05,NA,NA,NA,0.24,NA,21.7,76.38,1.95,211.08,NA,0,0.02,NA,NA
22-01-2021 09:00,102.98,137.99,35.62,109.74,145.33,38.29,7.07,1.62,2.6,0,NA,NA,NA,0.05,NA,22.52,68.09,1.99,68.7,NA,0,0.02,NA,NA
22-01-2021 10:00,95,142,22.23,123.3,145.53,27.97,7.95,1.61,3.61,0,NA,NA,NA,1.09,0.66,23.37,63.34,1.83,230.68,NA,0,0.01,NA,NA
22-01-2021 11:00,109.5,151,18.04,134.6,152.62,30.95,6.41,1.7,2.72,0,NA,NA,NA,0.05,0.27,23.9,64.62,1.86,231.98,NA,0,NA,NA,NA
22-01-2021 12:00,89.29,128,7.36,48.9,56.26,27.06,12.87,1.73,8.81,0,NA,NA,NA,0.6,0.37,25.92,59.18,1.9,51.52,NA,0,NA,NA,NA
22-01-2021 13:00,50,95,4.66,32.17,36.8,8.86,5.36,1.46,10.57,0,NA,NA,NA,NA,1,25.61,61.45,1.88,50.45,NA,0,NA,NA,NA
22-01-2021 14:00,49,97,3.26,17.23,20.49,11.73,5.63,1.16,7.86,0,NA,NA,NA,0.44,0.3,25.49,66.32,1.88,50.34,NA,0,NA,NA,NA
22-01-2021 15:00,46.1,90.04,2.34,21.9,24.24,18.42,10.12,1.11,12.58,0.01,NA,NA,NA,0.16,0.01,25.04,69.94,1.89,50.27,NA,0,NA,NA,NA
22-01-2021 16:00,34.2,88,3.24,23.44,26.67,20.12,8.79,1.1,11.96,0.04,NA,NA,NA,0.02,0.04,24.72,74.42,1.89,50.14,NA,0,NA,NA,NA
22-01-2021 17:00,38.93,94.98,2.66,27.72,30.38,22.2,10.52,1.07,11.38,0.18,NA,NA,NA,0.41,0.47,24.31,75.69,1.88,49.97,NA,0,NA,NA,NA
22-01-2021 18:00,43,92,2.94,38.7,41.62,26.06,14.21,1.18,14.34,0,NA,NA,NA,0.22,0.02,23.48,81.15,1.92,51.02,NA,0,0.01,NA,NA
22-01-2021 19:00,53.82,110.95,3.2,34.98,38.17,26,12.21,1.2,8.86,0,NA,NA,NA,0.28,0.55,23.32,79.51,1.91,51.68,NA,0,NA,NA,NA
22-01-2021 20:00,54,92.05,4.3,47.32,51.62,24.75,8.48,1.18,7.55,0.14,NA,NA,NA,0.4,1.28,23.4,76.04,1.93,53.1,NA,0,NA,NA,NA
22-01-2021 21:00,58.93,85.02,5.07,47.5,52.56,22.85,8.22,1.15,7.8,0.1,NA,NA,NA,0.21,0.41,23.34,75.73,1.93,52.96,NA,0,NA,NA,NA
22-01-2021 22:00,52,79,4.94,64.34,69.28,24.46,7.98,1.27,4.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
22-01-2021 23:00,54.95,83.98,10.38,95.91,106.3,29.8,10.2,1.46,2.46,0.01,NA,NA,NA,0.18,0.04,22.59,73.78,1.92,234.53,NA,0,0.01,NA,NA
23-01-2021 00:00,62.87,76.04,6.92,90.16,97.06,30.36,13.55,1.66,2.82,0.2,NA,NA,NA,NA,0.37,22.59,76.11,1.93,210.77,NA,0,NA,NA,NA
23-01-2021 01:00,50.18,83,6.68,56,62.67,28.52,13.21,1.68,3.87,0.04,NA,NA,NA,0.14,0.57,22.42,81.4,1.92,53.5,NA,0,0.01,NA,NA
23-01-2021 02:00,53.93,89,5.91,43.52,49.43,26.27,13.04,1.67,3.9,0.02,NA,NA,NA,0.22,0.13,21.77,83.94,2.57,176.4,NA,0,0.01,NA,NA
23-01-2021 03:00,53,92,6.49,51.97,58.44,26.95,12.03,1.58,5.82,0.17,NA,NA,NA,NA,0.72,22.28,76.27,1.98,52.18,NA,0,0.01,NA,NA
23-01-2021 04:00,62.83,96.98,4.31,36.95,41.25,27.25,9.76,1.47,9.65,0.14,NA,NA,NA,0.12,0.14,22.48,69.72,1.9,51.08,NA,0,0.01,NA,NA
23-01-2021 05:00,70.74,107.94,4.5,35.28,39.8,23.92,11.7,1.35,8.96,0.14,NA,NA,NA,NA,1.05,22.44,70.51,1.88,50.24,NA,0,0.01,NA,NA
23-01-2021 06:00,54.94,90,4.21,34.11,38.31,21.67,14.18,1.14,8.24,0,NA,NA,NA,0.12,0.32,22.25,69.69,1.89,50.57,NA,0,0.01,NA,NA
23-01-2021 07:00,40.47,71,4.08,41.68,45.77,21.28,27.36,1.04,6.3,0.11,NA,NA,NA,0.26,0.24,22.52,62.91,1.89,50.85,NA,0,0.02,NA,NA
23-01-2021 08:00,39,71,4.53,42.07,46.59,22.85,34.65,1.03,5.8,0.07,NA,NA,NA,0.43,1.1,23.51,58.59,1.88,50.8,NA,0,NA,NA,NA
23-01-2021 09:00,29,66,6.64,53.12,59.78,23.8,49.36,1.13,5.11,0.02,NA,NA,NA,0.06,0.08,25.73,50.12,1.92,76.31,NA,0,NA,NA,NA
23-01-2021 10:00,53.65,84,12.92,128.15,141.11,36.29,33.46,1.36,4.79,0.12,NA,NA,NA,0.17,0.46,24.69,63.52,1.85,231.69,NA,0,NA,NA,NA
23-01-2021 11:00,110.05,140.84,14.34,133.49,147.84,37.22,8.51,1.65,7.26,0.23,NA,NA,NA,0.26,0.62,24.78,66.98,1.84,231.18,NA,0,NA,NA,NA
23-01-2021 12:00,114.93,175.9,7.65,94.68,102.32,31.48,6.62,1.73,13.84,0.11,NA,NA,NA,0.17,0.1,26.27,61.51,1.88,220.25,NA,0,NA,NA,NA
23-01-2021 13:00,109.2,151,5.1,51.56,56.68,31.8,19.1,1.78,13.85,0,NA,NA,NA,0.16,0.23,26.65,59.59,1.89,50.98,NA,0,NA,NA,NA
23-01-2021 14:00,67,113,2.95,34.12,37.07,37.86,28.04,1.67,12.32,0,NA,NA,NA,NA,1.31,26.51,64.4,1.9,51.12,NA,0,NA,NA,NA
23-01-2021 15:00,50,98,4.3,28.59,32.89,27.14,12.89,1.29,17.18,0.04,NA,NA,NA,0.04,NA,25.83,69.1,1.91,50.8,NA,0,NA,NA,NA
23-01-2021 16:00,48.06,100.98,3.3,30.61,33.9,20.96,11.6,1.29,20.07,0,NA,NA,NA,0.08,0.22,25.3,73.09,1.89,49.86,NA,0,NA,NA,NA
23-01-2021 17:00,56.85,118.95,2.92,29.59,32.5,18.42,4.78,1.22,13.29,0.09,NA,NA,NA,0.68,0.58,24.18,80.12,1.89,51.04,NA,0,0.01,NA,NA
23-01-2021 18:00,53.11,106,2.89,30.94,33.83,16.86,3.91,1.06,10.09,0,NA,NA,NA,0.09,0.14,23.36,83.55,1.89,50.24,NA,0,NA,NA,NA
23-01-2021 19:00,31.74,74.18,2.83,29.21,32.03,16.32,5.66,0.97,4.77,0.33,NA,NA,NA,0.02,NA,23.02,85.12,1.9,50.6,NA,0,0.01,NA,NA
23-01-2021 20:00,38.47,75.98,2.96,25.45,28.42,18.63,8.77,0.88,2.95,0.1,NA,NA,NA,NA,2.38,22.93,85.77,1.91,51.14,NA,0,NA,NA,NA
23-01-2021 21:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
23-01-2021 22:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
23-01-2021 23:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
24-01-2021 00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
24-01-2021 01:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
24-01-2021 02:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
24-01-2021 03:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
24-01-2021 04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
24-01-2021 05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
24-01-2021 06:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
24-01-2021 07:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
24-01-2021 08:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
24-01-2021 09:00,68,109,34.17,110.59,144.77,30.65,12.99,1.77,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
24-01-2021 10:00,58.14,97,22.99,90.83,113.82,26.31,8.48,1.74,2.55,0.06,NA,NA,NA,NA,0.33,26.62,59.37,1.95,79.72,NA,0,NA,NA,NA
24-01-2021 11:00,55,82,6.65,36.46,43.12,18.18,7.28,1.45,4.89,0.01,NA,NA,NA,0.23,0.12,26.11,59.2,1.96,212.76,NA,0,NA,NA,NA
24-01-2021 12:00,28.38,62,5.5,31.38,36.88,19.59,14.09,1.17,5.3,0.02,NA,NA,NA,0.26,0.18,26.39,59.01,1.91,51.98,NA,0,NA,NA,NA
24-01-2021 13:00,14.39,51,4.11,26.29,30.39,23.35,20.27,0.99,7.92,0,NA,NA,NA,NA,NA,26.15,62.44,1.9,76.95,NA,0,NA,NA,NA
24-01-2021 14:00,13,51,3.22,20.72,23.96,23.38,19.76,0.78,8.06,0,NA,NA,NA,NA,NA,25.49,67.32,2,238.74,NA,0,NA,NA,NA
24-01-2021 15:00,21.75,55,3.17,21.24,24.41,22.06,20.98,0.69,8.38,0,NA,NA,NA,0.08,0.44,24.84,70.77,1.9,51.16,NA,0,NA,NA,NA
24-01-2021 16:00,28.76,63,3.22,22.49,25.72,19.42,9.98,0.7,10.04,0.06,NA,NA,NA,0.3,0.72,24.56,71.54,1.9,51.32,NA,0,NA,NA,NA
24-01-2021 17:00,40.83,64,2.57,20.94,23.51,15.22,4.69,0.69,15.09,0.05,NA,NA,NA,0.04,0.54,24.1,72.11,1.9,51.14,NA,0,0.01,NA,NA
24-01-2021 18:00,30.15,57,3.23,25.02,28.24,14.68,4.32,0.72,10.09,0.01,NA,NA,NA,0.58,0.25,23.59,71.71,1.92,51.96,NA,0,0.01,NA,NA
24-01-2021 19:00,34.84,56,3.14,26.82,29.94,14.21,3.85,0.73,6.94,0,NA,NA,NA,0.3,0.46,23.28,74,1.92,52.56,NA,0,0.02,NA,NA
24-01-2021 20:00,35,57,3.41,25.54,28.95,17.1,NA,0.73,4.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
24-01-2021 21:00,38.93,67,3,23,25.99,17.38,12.15,0.76,7.64,0.1,NA,NA,NA,0.48,0.25,22.48,76.7,1.92,52.12,NA,0,0.01,NA,NA
24-01-2021 22:00,53,88,2.54,24.44,26.98,19,13.58,0.77,6.8,0,NA,NA,NA,NA,0.93,22.28,70.19,1.96,234.87,NA,0,NA,NA,NA
24-01-2021 23:00,59.8,101,2.88,25.85,28.74,19.84,14.9,0.71,6.77,0,NA,NA,NA,NA,0.08,22.18,70.11,1.96,236.6,NA,0,0.01,NA,NA
25-01-2021 00:00,65.9,95.02,3.06,36.99,40.05,18.74,7.71,0.77,6.02,0.31,NA,NA,NA,0.16,0.1,21.85,69.1,1.96,223.33,NA,0,0.01,NA,NA
25-01-2021 01:00,80,101,3.65,42.26,45.9,16.55,1.84,0.84,4.92,0.27,NA,NA,NA,NA,NA,21.39,69.48,2.1,53.2,NA,0,0.01,NA,NA
25-01-2021 02:00,72.11,88,4.18,50.77,54.94,18.22,4.2,0.92,3.92,0.02,NA,NA,NA,0.54,0.38,21.26,68.98,2.12,53.59,NA,0,NA,NA,NA
25-01-2021 03:00,74.94,100,5.78,65.81,71.58,19.58,3.8,0.98,1.25,0.05,NA,NA,NA,0.31,0.6,21.1,69.16,2.4,52.62,NA,0,NA,NA,NA
25-01-2021 04:00,64.15,86,6.95,50.99,57.94,21.11,6.66,0.96,3.98,0.06,NA,NA,NA,0.13,0.44,20.58,69.53,3.43,53.8,NA,0,NA,NA,NA
25-01-2021 05:00,49.42,86,9.73,63.57,73.3,21.99,11.97,1.09,4.96,0.02,NA,NA,NA,0.17,0.16,20.29,72.87,1.14,270.47,NA,0,NA,NA,NA
25-01-2021 06:00,53.86,92,22.67,84.75,107.43,25.98,13.82,1.14,4.31,0.13,NA,NA,NA,0.3,0.37,20.33,71.62,2.46,263.41,NA,0,0.01,NA,NA
25-01-2021 07:00,68,100,35.22,95.75,130.98,27.84,16.96,1.3,0.16,0,NA,NA,NA,NA,0.56,20.16,70.68,3.63,234.63,NA,0,0.01,NA,NA
25-01-2021 08:00,78,106,21.29,91.58,112.86,28,24.12,1.47,0.81,0,NA,NA,NA,NA,NA,22.25,56.94,1.91,234.27,NA,0,NA,NA,NA
25-01-2021 09:00,85.89,103,21.01,92.71,113.72,26.28,17.44,1.44,2.18,0.03,NA,NA,NA,NA,NA,23.13,56.48,1.87,232.5,NA,0,NA,NA,NA
25-01-2021 10:00,79,98,12.36,78.98,91.34,22.08,15.16,1.35,4.62,0.03,NA,NA,NA,0.34,0.3,22.7,60.41,1.83,230.23,NA,0,0.01,NA,NA
25-01-2021 11:00,75.11,95,9.4,74.91,84.3,23.22,12.87,1.38,5.28,0.2,NA,NA,NA,0.04,0.37,25.24,55.59,1.94,236.14,NA,0,NA,NA,NA
25-01-2021 12:00,53.61,103,4.77,36.48,41.24,18.35,13.69,1.25,7.46,0.01,NA,NA,NA,0.06,0.46,25.31,51.47,1.9,77.6,NA,0,NA,NA,NA
25-01-2021 13:00,36,86,3.11,23.58,26.7,16.15,16.17,1,8.04,0,NA,NA,NA,0.34,0.3,25.39,51.33,1.99,238.71,NA,0,NA,NA,NA
25-01-2021 14:00,32,81,3.66,23.64,27.3,13.97,9.7,0.82,9.03,0.01,NA,NA,NA,NA,2.73,25,52.98,1.88,49.95,NA,0,NA,NA,NA
25-01-2021 15:00,31.02,85,3.55,20.77,24.32,14.1,13.39,0.66,9.42,0,NA,NA,NA,0.17,NA,24.74,53.58,1.89,50.28,NA,0,NA,NA,NA
25-01-2021 16:00,22.12,76,2.61,22.92,25.53,16.78,12.38,0.75,10.52,0.13,NA,NA,NA,0.09,NA,24.14,58.2,1.88,50.04,NA,0,NA,NA,NA
25-01-2021 17:00,25.89,78,3.18,24.37,27.54,16.93,4.61,0.75,9.67,0.22,NA,NA,NA,0.25,0.26,23.49,62.27,1.89,50.77,NA,0,NA,NA,NA
25-01-2021 18:00,37.6,84,2.66,24.99,27.66,16.88,4.88,0.78,9.29,0.12,NA,NA,NA,0.08,0.1,22.91,68.35,1.9,51.37,NA,0,NA,NA,NA
25-01-2021 19:00,38,83,2.88,27.48,30.36,17.92,4.68,0.9,10.76,0.06,NA,NA,NA,NA,0.3,22.46,74.98,1.9,51.53,NA,0,0.02,NA,NA
25-01-2021 20:00,38.97,91,2.85,25.62,28.47,19.55,6.87,0.97,6.53,0,NA,NA,NA,0.26,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
25-01-2021 21:00,36,89,3.96,33.68,37.64,24.16,11.32,1.04,11.09,0,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
25-01-2021 22:00,37.97,92,3.22,30.88,34.09,24.26,6.58,1.02,12.64,0,NA,NA,NA,0.67,0.05,21.95,73.04,1.87,49.68,NA,0,NA,NA,NA
25-01-2021 23:00,43,97,4.04,28.39,32.42,25.4,11.38,1.12,10.29,0.28,NA,NA,NA,0.27,NA,21.67,73.46,2,140.41,NA,0,0.01,NA,NA
26-01-2021 00:00,38,86,3.52,28.98,32.48,27.72,10.74,1.05,8.68,0.15,NA,NA,NA,0.22,2.03,21.25,72.37,2.25,184.73,NA,0,0.01,NA,NA
26-01-2021 01:00,41.94,91,2.99,28.33,31.32,26.4,12.7,0.93,7.28,0.08,NA,NA,NA,0.15,0.45,20.98,74.63,2.84,111.83,NA,0,0.02,NA,NA
26-01-2021 02:00,44,84,3.53,28.5,32.03,27.54,13.01,1,5.5,0.28,NA,NA,NA,0.1,0.08,20.75,75.69,3.52,57.72,NA,0,0.01,NA,NA
26-01-2021 03:00,48.86,77,4.61,41.57,46.18,26.88,12.68,1.15,4.07,0.25,NA,NA,NA,0.78,NA,20.48,72.9,3.64,54.01,NA,0,NA,NA,NA
26-01-2021 04:00,58.72,84,8.76,85.52,94.3,35.47,10.26,1.23,1.08,0.74,NA,NA,NA,NA,NA,20.24,74.58,2.55,257.42,NA,0,NA,NA,NA
26-01-2021 05:00,67.75,97,7.68,74.06,81.72,32.91,14.28,1.33,2.95,0.02,NA,NA,NA,0.66,NA,20.02,74.98,1.84,264.35,NA,0,0.01,NA,NA
26-01-2021 06:00,67.02,97.01,12.51,85.49,98,35.87,14.31,1.49,0.44,0.1,NA,NA,NA,0.24,0.32,19.75,73.55,2.45,217.7,NA,0,0.01,NA,NA
26-01-2021 07:00,67,101,31.2,103.98,135.19,40.34,14.86,1.68,0.08,0.27,NA,NA,NA,0.52,NA,19.67,72.04,0.03,180.05,NA,0,0.01,NA,NA
26-01-2021 08:00,87.71,112,28.26,101.48,129.72,41.09,21.67,1.88,0.99,0,NA,NA,NA,NA,0.05,22.07,67.96,1.94,234.72,NA,0,NA,NA,NA
26-01-2021 09:00,99.6,142,12.3,73.62,85.91,28.87,10.12,1.72,4.32,0.01,NA,NA,NA,0.28,0.23,22.22,63.37,1.84,231.24,NA,0,NA,NA,NA
26-01-2021 10:00,81.53,106,11.31,70.52,81.83,23.42,5.18,1.56,4.3,0.06,NA,NA,NA,0.12,0.32,22.28,63.12,1.83,230.79,NA,0,NA,NA,NA
26-01-2021 11:00,85,117,8.11,59.08,67.2,22.02,3.72,1.48,6.06,0,NA,NA,NA,0.18,NA,23.24,61.76,1.86,231.62,NA,0,NA,NA,NA
26-01-2021 12:00,73,107,6.17,38.83,45,19.46,3.37,1.39,5.59,0.17,NA,NA,NA,NA,NA,24.79,54.87,1.98,237.82,NA,0,NA,NA,NA
26-01-2021 13:00,51.61,89,4.35,25.74,30.09,27.42,16.3,1.24,10.15,0.14,NA,NA,NA,0.24,NA,24.36,59.58,1.89,50.5,NA,0,NA,NA,NA
26-01-2021 14:00,26.35,75,3.75,23.2,26.95,36.6,19.69,1.06,10.96,0.26,NA,NA,NA,NA,NA,24.2,64.92,1.88,49.85,NA,0,NA,NA,NA
26-01-2021 15:00,26,79,3.72,23.42,27.14,32.81,19.44,0.97,12.02,0.08,NA,NA,NA,0.21,NA,23.62,66.94,1.86,48.83,NA,0,NA,NA,NA
26-01-2021 16:00,31.92,88,2.66,22.2,24.86,29.68,18.34,0.93,11.84,0.06,NA,NA,NA,NA,0.54,23.44,68.29,1.86,49.22,NA,0,0.01,NA,NA
26-01-2021 17:00,32,82.98,3.2,20.7,23.9,18.93,1.07,0.85,12.62,0.04,NA,NA,NA,0.52,NA,23,68.72,1.87,49.76,NA,0,0.01,NA,NA
26-01-2021 18:00,35.94,77,3.08,23.15,26.22,14.22,0.5,0.88,11.19,0.18,NA,NA,NA,0.19,0.29,22.42,71.18,1.91,118.43,NA,0,0.01,NA,NA
26-01-2021 19:00,39,78,3.68,23.46,27.14,12.84,0.15,1.02,9.13,0.01,NA,NA,NA,0.44,0.25,21.92,77.22,2,213.32,NA,0,0.01,NA,NA
26-01-2021 20:00,40,90,2.59,21.3,23.88,13.64,1.51,1.04,11.04,0.08,NA,NA,NA,0.3,0.38,21.85,76.46,2.03,224.91,NA,0,NA,NA,NA
26-01-2021 21:00,27.18,85,1.99,30.05,32.04,20.43,8.19,1.12,9.46,0,NA,NA,NA,0.14,NA,21.62,71.09,1.88,50.64,NA,0,NA,NA,NA
26-01-2021 22:00,27,84.02,3.47,36.86,40.33,29,9.98,1.2,10.09,0.18,NA,NA,NA,0.06,0.21,20.98,73.74,2.74,81.48,NA,0,0.01,NA,NA
26-01-2021 23:00,45.74,88,4.5,58.49,62.99,35.32,11.06,1.34,5.68,0.06,NA,NA,NA,0.36,NA,20.66,74.15,3.45,236.21,NA,0,0.01,NA,NA
27-01-2021 00:00,54.85,95,5.57,58.06,63.64,37.84,11.23,1.42,5.48,0.16,NA,NA,NA,0.18,NA,20.2,77.56,3.64,234.65,NA,0,0.01,NA,NA
27-01-2021 01:00,55,93,4.55,43.13,47.68,23.98,2.41,1.48,6.5,0,NA,NA,NA,0.35,NA,20.27,77.69,3.09,87.77,NA,0,NA,NA,NA
27-01-2021 02:00,63,90,4.1,31.27,35.36,16.17,NA,1.5,4.98,0.2,NA,NA,NA,NA,0.52,19.82,73.66,3.64,53.99,NA,0,NA,NA,NA
27-01-2021 03:00,42.58,75,3.01,22.5,25.52,14.85,0.75,1.46,5.98,0.12,NA,NA,NA,NA,0.4,19.77,76.63,3.63,234.44,NA,0,NA,NA,NA
27-01-2021 04:00,43.97,73,4.27,67.73,72.01,18.9,1.34,1.48,1.59,0.05,NA,NA,NA,NA,1.03,19.74,78.38,2.86,217.86,NA,0,NA,NA,NA
27-01-2021 05:00,71.61,96,5.87,63.04,68.91,22.97,6.58,1.57,1.27,0.1,NA,NA,NA,NA,NA,19.27,78.74,3.39,224.95,NA,0,NA,NA,NA
27-01-2021 06:00,44,86,10.23,60.12,70.37,33.27,9.68,1.61,2.23,0,NA,NA,NA,0.31,NA,19.27,78.65,3.35,223.48,NA,0,NA,NA,NA
27-01-2021 07:00,49,82,40.21,115.11,155.31,22.92,11.31,1.69,0.87,0.27,NA,NA,NA,0.48,NA,19.91,75.7,3.6,233.59,NA,0,0.02,NA,NA
27-01-2021 08:00,55.9,86.06,33.75,100.32,134.08,40.54,16.57,1.69,0.71,0.21,NA,NA,NA,0.24,0.27,20.72,75.45,2.5,220.66,NA,0,0.01,NA,NA
