Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT,RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
19-03-2020 15:00,26.96,58.38,1.8,5.1,6.89,10.32,16.71,0.4,102.21,7.44,NA,NA,NA,17.07,20.44,27.63,56.23,1.96,184.85,NA,0,34.29,NA,NA
19-03-2020 16:00,22.39,51.66,1.29,5.42,6.71,11.5,14.22,0.33,93.94,9.39,NA,NA,NA,3,82.66,27.26,57.35,1.96,234.38,NA,0,2.85,NA,NA
19-03-2020 17:00,19.18,40.1,0.78,5.8,6.57,11.82,9.72,0.26,89.82,15.36,NA,NA,NA,149.58,8.82,26.83,57.54,1.94,57.37,NA,0,15.42,NA,NA
19-03-2020 18:00,16.2,40.4,1.14,7.3,8.42,7.48,7.42,0.25,91.31,9.07,NA,NA,NA,1.06,29.49,26.14,59.96,1.94,50.56,NA,0,NA,NA,NA
19-03-2020 19:00,17.82,35.3,1.38,8.2,9.57,6.22,8.15,0.3,87.56,0,NA,NA,NA,9.88,7.16,25.94,62.13,1.94,50.76,NA,0,NA,NA,NA
19-03-2020 20:00,18.94,36.9,0.9,4.63,5.52,4.26,6.06,0.27,91.56,3.36,NA,NA,NA,17.45,11.88,25.72,66.36,1.94,141.74,NA,0,NA,NA,NA
19-03-2020 21:00,11,27.41,1.55,6.12,7.68,3.98,6.51,0.24,73.02,8.8,NA,NA,NA,116.82,62.72,25.31,71.62,1.92,232.35,NA,0,NA,NA,NA
19-03-2020 22:00,11.41,32.64,2.59,12.25,14.82,10.65,5.98,0.15,58.68,4.36,NA,NA,NA,15.68,22.36,24.74,74,1.92,231.96,NA,0,NA,NA,NA
19-03-2020 23:00,14.23,48.7,10.13,26.6,36.74,11.16,5.72,0.4,40.84,2.3,NA,NA,NA,23.04,NA,24.16,76.7,1.92,231.88,NA,0,NA,NA,NA
20-03-2020 00:00,18.59,59,8.97,25.96,34.92,8.38,5.3,0.4,41.56,7.66,NA,NA,NA,52.32,57.65,23.87,78.01,1.91,231.88,NA,0,NA,NA,NA
20-03-2020 01:00,17.41,38.5,4.73,17.62,22.35,9.28,4.12,0.32,50.01,0.15,NA,NA,NA,135.31,2.84,23.68,79.06,1.91,230.88,NA,0,NA,NA,NA
20-03-2020 02:00,19.82,33.48,2.05,5.15,7.21,8.11,0.56,0.27,60.28,0.1,NA,NA,NA,2.26,NA,23.44,79.13,1.92,232.09,NA,0,NA,NA,NA
20-03-2020 03:00,21.97,29.2,1.46,7.28,8.74,5.54,NA,0.24,60.52,2.55,NA,NA,NA,108.66,27.84,23.48,79.32,1.92,231.72,NA,0,NA,NA,NA
20-03-2020 04:00,18.2,30.69,1.89,6.45,8.35,4.47,0.54,0.24,48.66,3.16,NA,NA,NA,72.15,NA,23.44,82.06,1.94,100.6,NA,0,NA,NA,NA
20-03-2020 05:00,18.59,28.41,1.72,6.03,7.75,4.7,3.9,0.28,32.24,3.46,NA,NA,NA,66.81,31.42,23.53,82.2,1.92,183.37,NA,0,NA,NA,NA
20-03-2020 06:00,15.97,31.26,2.06,5.88,7.93,6.52,7.11,0.26,37.22,2.11,NA,NA,NA,45.05,8.52,24.02,79.48,1.92,231.8,NA,0,NA,NA,NA
20-03-2020 07:00,12.82,27.06,3,10.45,13.46,6.93,8.19,0.35,40.93,2.65,NA,NA,NA,NA,NA,26.01,73.2,1.92,231.84,NA,0,41.62,NA,NA
20-03-2020 08:00,17.85,47.36,7.44,15.82,23.26,6.85,7.56,0.37,48.66,8.69,NA,NA,NA,3.3,1.88,24.97,73.94,1.84,228.13,NA,0,237.12,NA,NA
20-03-2020 09:00,26.25,67.8,7.84,16.76,24.6,7.36,7.4,0.38,59.82,1.16,NA,NA,NA,92.52,100.24,24.8,75.54,1.83,227.62,NA,0,408.84,NA,NA
20-03-2020 10:00,30.8,66,4.13,13.38,17.52,3.98,7.29,0.35,62.68,0,NA,NA,NA,107.48,162.54,26.49,71.32,1.89,231,NA,0,536.38,NA,NA
20-03-2020 11:00,27.74,60.9,2.34,4.16,6.49,2.64,8.32,0.29,56.52,6.5,NA,NA,NA,138.68,NA,27.49,65.68,1.96,234.7,NA,0,746.26,NA,NA
20-03-2020 12:00,18.59,50.69,3.42,4.28,7.7,5.78,9.52,0.27,60.16,0,NA,NA,NA,39.57,NA,27.43,66.27,1.94,99.98,NA,0,703.69,NA,NA
20-03-2020 13:00,16.38,48,1.51,3.37,4.87,5.19,6.74,0.31,59.39,0.46,NA,NA,NA,18.21,NA,27.87,65.88,1.95,51.4,NA,0,114.29,NA,NA
20-03-2020 14:00,14.41,47.59,3.68,3.63,7.3,12.7,12.1,0.24,69.36,3.24,NA,NA,NA,12.62,31.08,27.14,66.96,1.94,142.02,NA,0,70.08,NA,NA
20-03-2020 15:00,16.41,45.03,2.77,5.03,7.8,14.4,12.96,0.24,75.96,0,NA,NA,NA,NA,24.24,26.84,69.1,1.95,234.54,NA,0,249.24,NA,NA
20-03-2020 16:00,17.17,53.3,2.26,4.12,6.39,12.42,12.73,0.23,87.64,27.53,NA,NA,NA,NA,2.96,26.09,68.28,1.93,49.67,NA,0,11.13,NA,NA
20-03-2020 17:00,14.2,46.08,1.43,5.39,6.82,10.99,12.69,0.23,80.66,0,NA,NA,NA,237.91,1.07,25.8,70.24,1.94,51.07,NA,0,10.84,NA,NA
20-03-2020 18:00,15,37.5,4.85,10.22,15.06,7.03,11.7,0.18,73.74,3.97,NA,NA,NA,94.24,43.52,25.36,68.96,1.96,52.1,NA,0,3.47,NA,NA
20-03-2020 19:00,15.42,32.8,1.8,7.53,9.33,5.56,10.93,0.33,68.25,0.08,NA,NA,NA,54.72,14.9,25.03,66.3,1.94,51.69,NA,0,NA,NA,NA
20-03-2020 20:00,17,31.31,1.65,7.14,8.78,5.33,10.72,0.36,66.43,2.05,NA,NA,NA,144.22,21.9,24.84,67.66,1.94,51.19,NA,0,NA,NA,NA
20-03-2020 21:00,15.97,33.59,1.5,7.44,8.94,5.78,10.32,0.4,62.06,0.15,NA,NA,NA,229.86,28.97,24.62,67.15,1.94,141.74,NA,0,NA,NA,NA
20-03-2020 22:00,11.79,29.8,1.92,5.27,7.17,10.96,10.58,0.18,62.5,2,NA,NA,NA,NA,4.71,24.33,69.62,1.94,142.03,NA,0,NA,NA,NA
20-03-2020 23:00,10.38,27.9,1.17,2.44,3.6,14.07,9.88,0.14,66.97,8.94,NA,NA,NA,NA,19.42,24.29,70.88,1.94,51.3,NA,0,NA,NA,NA
21-03-2020 00:00,9.46,27.7,1.53,5.03,6.56,14.58,10.26,0.22,61.34,0,NA,NA,NA,NA,107.25,23.85,75.39,1.93,183.86,NA,0,NA,NA,NA
21-03-2020 01:00,13.96,33.8,1.54,2.47,4,16.2,13.08,0.21,64.01,4.52,NA,NA,NA,70.56,NA,23.6,77.8,1.95,100.12,NA,0,NA,NA,NA
21-03-2020 02:00,10.62,32.63,1.57,6.78,8.36,10.94,13.11,0.26,57,0.74,NA,NA,NA,1.35,NA,23.26,79.03,1.92,226.05,NA,0,NA,NA,NA
21-03-2020 03:00,13.2,38,2.28,5.69,7.96,8.88,13.08,0.28,50.11,5.42,NA,NA,NA,3.52,NA,22.81,80.88,1.92,232,NA,0,NA,NA,NA
21-03-2020 04:00,15.23,37.59,2.53,6.78,9.32,8.77,13.18,0.27,47.22,0,NA,NA,NA,74.71,0.38,22.65,82.25,1.92,231.84,NA,0,NA,NA,NA
21-03-2020 05:00,20,34.31,3.47,13.26,16.74,8.2,13.12,0.33,39.44,0,NA,NA,NA,43,52.64,22.69,83.3,1.88,230.05,NA,0,NA,NA,NA
21-03-2020 06:00,19.59,37.41,4.06,25.47,29.53,14.34,13.84,0.34,38.75,1.88,NA,NA,NA,31.41,101.89,22.75,83.59,1.83,227.51,NA,0,NA,NA,NA
21-03-2020 07:00,19.04,42.5,9.14,24.79,33.94,18.75,16.12,0.4,39.19,15.92,NA,NA,NA,23.4,78.19,23.49,79.67,1.86,229.44,NA,0,69.33,NA,NA
21-03-2020 08:00,23.62,57.34,19.59,30.58,50.16,16.66,17.95,0.54,42.81,9.31,NA,NA,NA,3.59,NA,24.09,73.93,1.84,228.42,NA,0,264.97,NA,NA
21-03-2020 09:00,27.88,68.79,13.44,31.13,44.56,16.4,19.51,0.49,60.37,9.41,NA,NA,NA,84.55,31.68,24.13,74.3,1.82,227.45,NA,0,461.59,NA,NA
21-03-2020 10:00,34.18,66.8,8.42,29.15,37.56,14.11,19.33,0.42,83.97,37.35,NA,NA,NA,NA,123.07,25.05,71.29,1.85,228.82,NA,0,630.78,NA,NA
21-03-2020 11:00,31.62,65.92,4.07,20.2,24.26,10.14,17.37,0.32,99.09,46.71,NA,NA,NA,176.21,5.39,26.14,69.88,1.88,230.58,NA,0,714,NA,NA
21-03-2020 12:00,34.2,74.52,2.8,16.59,19.39,9.02,16.02,0.3,117.39,14.92,NA,NA,NA,186.65,53.62,28.72,63.11,1.91,232.52,NA,0,647.14,NA,NA
21-03-2020 13:00,33.75,77.97,1.59,11.98,13.56,7.61,12.24,0.26,116.45,12.4,NA,NA,NA,33.32,76.95,28.37,64.71,1.92,232.77,NA,0,111.34,NA,NA
21-03-2020 14:00,27.15,68.48,1.53,4.65,6.18,9.9,11.68,0.21,84.08,8.65,NA,NA,NA,NA,20.92,27.75,64.72,1.94,99.76,NA,0,51.24,NA,NA
21-03-2020 15:00,19.58,63.2,1.44,3.66,5.11,12.06,10.68,0.12,79.17,6.79,NA,NA,NA,16.48,18.36,26.53,67.88,1.98,229.16,NA,0,23.92,NA,NA
21-03-2020 16:00,17.8,55.08,1.44,2.91,4.35,11.76,10.46,0.12,81.56,4.06,NA,NA,NA,NA,43.24,26.15,68.96,1.96,233.88,NA,0,12.56,NA,NA
21-03-2020 17:00,16.58,47.2,1.34,2.5,3.83,11.1,9.98,0.14,91.62,0,NA,NA,NA,NA,34.24,25.73,71.08,1.92,98.39,NA,0,7.25,NA,NA
21-03-2020 18:00,14.38,48.59,1.6,3.57,5.17,10.14,12.4,0.24,86.49,3.86,NA,NA,NA,36.22,67.35,25.29,73.32,1.9,48.54,NA,0,0.61,NA,NA
21-03-2020 19:00,12.21,44.8,0.94,5.5,6.43,9.06,13.18,0.28,76.6,0,NA,NA,NA,NA,NA,25.06,76.14,1.91,48.89,NA,0,NA,NA,NA
21-03-2020 20:00,15.92,43,1.39,7.66,9.05,8.92,13.45,0.33,65.82,5.98,NA,NA,NA,NA,NA,24.96,77.17,1.93,50.01,NA,0,NA,NA,NA
21-03-2020 21:00,24.5,52.07,1.63,5.64,7.28,8.64,13.17,0.33,59.32,3.56,NA,NA,NA,14.08,3.24,24.84,79.28,1.94,50.5,NA,0,NA,NA,NA
21-03-2020 22:00,14.8,44.1,1.36,3.91,5.27,8.9,10.83,0.26,59.07,0.16,NA,NA,NA,48.13,NA,24.67,81.22,1.94,142.08,NA,0,NA,NA,NA
21-03-2020 23:00,13.38,44.8,1.36,3.96,5.33,8.85,7.76,0.24,60.42,5.86,NA,NA,NA,8.96,NA,24.56,81.76,1.93,98.79,NA,0,NA,NA,NA
22-03-2020 00:00,12.88,42.69,1.27,4.2,5.48,8.18,7.44,0.21,62.58,12.89,NA,NA,NA,101.14,49.85,24.46,81.85,1.92,49.63,NA,0,NA,NA,NA
22-03-2020 01:00,19.58,40.1,0.68,1.51,2.18,8.25,7.2,0.21,64.12,3.52,NA,NA,NA,104.34,17.79,24.36,82.14,1.95,185.38,NA,0,NA,NA,NA
22-03-2020 02:00,16.12,40.8,0.67,0.77,1.43,6.87,6.59,0.14,61.4,4.42,NA,NA,NA,45.99,45.3,24.16,83.04,1.94,99.55,NA,0,NA,NA,NA
22-03-2020 03:00,11.48,39,0.78,1.35,2.13,3.59,5.35,0.14,58.47,8.37,NA,NA,NA,NA,157.84,23.92,83.16,1.93,49.99,NA,0,NA,NA,NA
22-03-2020 04:00,20.18,39,0.28,1.42,1.69,2.44,5.59,0.12,59.88,0.92,NA,NA,NA,20.78,32.84,23.7,83.58,1.92,50.36,NA,0,NA,NA,NA
22-03-2020 05:00,18.03,39.53,0.86,10.59,11.46,1.81,5.5,0.27,48.6,2.58,NA,NA,NA,21,NA,23.48,84.16,1.92,226.04,NA,0,NA,NA,NA
22-03-2020 06:00,22.41,44.82,2.9,15.87,18.76,2.91,5.95,0.33,41.9,0,NA,NA,NA,9.78,14.86,23.14,85.2,1.95,100.15,NA,0,NA,NA,NA
22-03-2020 07:00,24.62,52.41,7.16,18.82,25.98,8.13,6.39,0.33,40.92,1.32,NA,NA,NA,72.97,36.74,24.21,81.98,1.94,50.8,NA,0,74.79,NA,NA
22-03-2020 08:00,27.62,56.62,7.22,12.61,19.83,8.9,8.54,0.34,50.4,1.74,NA,NA,NA,NA,31.54,27.13,67.95,1.92,184.09,NA,0,274.87,NA,NA
22-03-2020 09:00,29.17,62,5.06,11.66,16.72,8.59,9.6,0.35,62.4,0.14,NA,NA,NA,NA,NA,28.54,59.72,1.93,141.9,NA,0,453.32,NA,NA
22-03-2020 10:00,24.54,61.18,3.21,8.63,11.85,6.69,10.5,0.3,68.3,9.5,NA,NA,NA,NA,106.22,28.58,53.07,1.94,142.74,NA,0,632.43,NA,NA
22-03-2020 11:00,18.38,53.9,2.13,6.47,8.61,5.31,9.07,0.27,74.04,0.53,NA,NA,NA,28.04,11.22,28.08,57.53,1.96,235.26,NA,0,760.9,NA,NA
22-03-2020 12:00,14.97,52.28,1.47,3.84,5.3,4.87,8.31,0.21,73.41,7.26,NA,NA,NA,18.03,NA,26.98,68.71,1.93,98.72,NA,0,633.09,NA,NA
22-03-2020 13:00,12.46,46,1.31,1.01,2.32,3.32,8.14,0.16,71.6,1.4,NA,NA,NA,NA,37.88,26.44,75.26,1.9,48.3,NA,0,59.94,NA,NA
22-03-2020 14:00,17.59,45.28,1.22,0.6,1.81,3.45,8.2,0.21,62.18,13.48,NA,NA,NA,62.92,56.86,26.5,76.46,1.91,48.3,NA,0,43.54,NA,NA
22-03-2020 15:00,14.75,38.9,0.82,1.14,1.96,7.74,7.99,0.21,69.56,2.49,NA,NA,NA,NA,NA,26.32,78.35,1.9,48.54,NA,0,36.67,NA,NA
22-03-2020 16:00,12.29,38.72,1.1,0.29,0.94,9.25,8.32,0.25,76.15,2.34,NA,NA,NA,49.72,15.38,26.1,79.38,1.9,48.26,NA,0,18.24,NA,NA
22-03-2020 17:00,20.17,45.62,1.2,2.07,3.26,8.84,8.15,0.29,87.72,1.28,NA,NA,NA,69.68,36.44,25.98,80.22,1.92,49.17,NA,0,8.82,NA,NA
22-03-2020 18:00,18.04,51.72,1.12,1.24,2.36,8.52,8.7,0.32,91.46,7.24,NA,NA,NA,1.78,6.56,25.72,81.04,1.94,185.01,NA,0,0.43,NA,NA
22-03-2020 19:00,22.21,57.9,1.35,1.06,2.42,7.67,10.83,0.35,88.05,2.09,NA,NA,NA,16,NA,25.38,82.94,1.94,98.84,NA,0,NA,NA,NA
22-03-2020 20:00,24.64,57.72,1.28,2.46,3.74,7.1,11.02,0.38,91.98,0,NA,NA,NA,NA,NA,25.27,82.9,1.93,50.3,NA,0,NA,NA,NA
22-03-2020 21:00,30.38,63.48,0.61,1.72,2.33,7.08,10.88,0.37,85.84,0,NA,NA,NA,4.33,7.26,25.16,83.28,1.94,227.8,NA,0,NA,NA,NA
22-03-2020 22:00,27.79,59.1,0.86,2.17,3.04,7.11,10.02,0.36,75.1,1.78,NA,NA,NA,24,32.87,25.08,83.53,1.94,232.96,NA,0,NA,NA,NA
22-03-2020 23:00,27,59.8,0.94,2.77,3.72,7.41,5.55,0.32,72.96,2.28,NA,NA,NA,175.87,NA,24.72,85.4,1.93,232.54,NA,0,NA,NA,NA
23-03-2020 00:00,26.17,57.9,1.09,1.93,3.02,7.14,4.81,0.29,74.68,1.02,NA,NA,NA,NA,77.52,24.73,86.27,1.92,98.74,NA,0,NA,NA,NA
23-03-2020 01:00,22.38,55.24,0.5,0.78,1.29,6.83,4.74,0.25,71.28,1.84,NA,NA,NA,NA,26.62,24.54,87.04,1.92,50.08,NA,0,NA,NA,NA
23-03-2020 02:00,19.17,39.9,0.28,0.46,0.73,6.65,4.9,0.2,68.1,2.52,NA,NA,NA,62.6,43.78,24.35,86.64,1.94,185.71,NA,0,NA,NA,NA
23-03-2020 03:00,16.62,38.8,0.7,0.29,0.9,3.97,4.8,0.16,65.28,4.92,NA,NA,NA,NA,68.47,24.3,86.72,1.94,233.29,NA,0,NA,NA,NA
23-03-2020 04:00,18.58,37,0.37,0.3,0.1,2.42,5.04,0.14,65.82,1.64,NA,NA,NA,NA,51.1,24.22,87,1.94,142.11,NA,0,NA,NA,NA
23-03-2020 05:00,15.56,37.2,0.56,1.56,2.1,1.84,5.26,0.19,58.64,2.8,NA,NA,NA,222.02,28.61,24.14,87.02,1.94,141.37,NA,0,NA,NA,NA
23-03-2020 06:00,13.54,40.34,1.54,9.67,11.21,1.27,5.06,0.32,46.97,2.81,NA,NA,NA,13.04,7.06,23.82,86.02,1.92,231.94,NA,0,NA,NA,NA
23-03-2020 07:00,26.8,52.31,6.99,15.91,22.9,5.44,4.84,0.42,42.97,2.04,NA,NA,NA,59.42,78.56,25.19,80.71,1.93,233,NA,0,75.82,NA,NA
23-03-2020 08:00,27.25,56.34,9.4,19.67,29.1,6.66,5.59,0.39,53.12,7.29,NA,NA,NA,NA,63.83,26.48,74.63,1.9,231.9,NA,0,225.79,NA,NA
23-03-2020 09:00,31.38,67.28,6.9,18.74,25.64,7.69,7.1,0.36,70.83,0.17,NA,NA,NA,NA,NA,26.07,75.44,1.85,228.8,NA,0,450.18,NA,NA
23-03-2020 10:00,29.21,61.74,5.72,17.15,22.86,8.07,15.12,0.35,73.3,0,NA,NA,NA,78.25,59.17,28.38,64.9,1.92,232.44,NA,0,643.9,NA,NA
23-03-2020 11:00,26.92,65.12,2.99,4.46,7.45,7.8,15.69,0.29,65.16,1.68,NA,NA,NA,2.58,21.8,27.9,67.66,1.93,98.27,NA,0,739.93,NA,NA
23-03-2020 12:00,13.54,39.9,2.47,3.85,6.32,7.8,13.99,0.3,65.2,4.36,NA,NA,NA,44.3,7.33,27.53,73.72,1.92,49.45,NA,0,624.85,NA,NA
23-03-2020 13:00,9.06,39,1.56,1.96,3.51,7.5,13.1,0.29,65.71,4.36,NA,NA,NA,72.57,5.38,27.41,75.6,1.92,49.09,NA,0,84.88,NA,NA
23-03-2020 14:00,13.21,38.72,1.84,1.25,3.08,7.36,12.93,0.29,67.16,0,NA,NA,NA,8.37,124.98,27.73,74.78,1.94,142.46,NA,0,43.62,NA,NA
23-03-2020 15:00,15.64,45.82,1.1,1.92,3.02,8.3,10.09,0.3,78.1,0.52,NA,NA,NA,82.11,30.34,27.7,76.46,1.94,142.26,NA,0,58.04,NA,NA
23-03-2020 16:00,23.25,53.82,0.95,1.49,2.44,9.19,8.97,0.3,86.33,2.87,NA,NA,NA,17.02,40.34,27.14,80.65,1.95,186.23,NA,0,14.69,NA,NA
23-03-2020 17:00,26.97,61.41,1.31,1.41,2.7,9.54,8.7,0.36,92.43,5.34,NA,NA,NA,23.87,70.45,26.81,81.41,1.93,97.78,NA,0,9.55,NA,NA
23-03-2020 18:00,25.08,65.31,0.85,4.15,5.01,9.01,8.43,0.34,97.05,2.26,NA,NA,NA,NA,NA,26.78,77.75,1.92,49.42,NA,0,5.15,NA,NA
23-03-2020 19:00,33,68,0.64,5.44,6.08,7.72,8.52,0.34,95.29,0.13,NA,NA,NA,26.78,39.83,26.62,76.17,1.94,50.56,NA,0,NA,NA,NA
23-03-2020 20:00,31.96,68.8,1.03,5.4,6.43,5.54,7.5,0.34,97.62,2.95,NA,NA,NA,94.62,0.51,26.66,76.06,1.94,50.72,NA,0,NA,NA,NA
23-03-2020 21:00,29.44,72.2,0.92,4.21,5.12,4.8,6.49,0.33,98.84,1.4,NA,NA,NA,65.82,35.84,26.57,76.56,1.94,50.38,NA,0,NA,NA,NA
23-03-2020 22:00,35.62,74.41,0.8,4.06,4.86,4.01,6.32,0.35,90.84,11.22,NA,NA,NA,5.1,NA,26.3,79.77,1.94,51.6,NA,0,NA,NA,NA
23-03-2020 23:00,37.18,77.69,0.64,3.95,4.35,6.12,5.66,0.33,86.38,0.73,NA,NA,NA,114.01,63.92,26.06,81.78,1.94,52.3,NA,0,NA,NA,NA
24-03-2020 00:00,33.38,74.28,0.84,1.44,2.28,8.64,5.37,0.31,88.67,0.27,NA,NA,NA,70.28,50.41,25.86,83.22,1.94,52.4,NA,0,NA,NA,NA
24-03-2020 01:00,30.18,68.1,0.78,0.68,1.44,8.67,5.4,0.36,93.9,4.11,NA,NA,NA,60.36,62.47,25.52,86.6,1.94,50.65,NA,0,NA,NA,NA
24-03-2020 02:00,28.67,68.59,1,0.43,1.43,8.22,5.32,0.38,98.12,0.31,NA,NA,NA,60.79,23.1,25.09,89.63,1.92,50.2,NA,0,NA,NA,NA
24-03-2020 03:00,34.18,65,0.53,0.88,1.41,6.64,7.04,0.35,90.22,5.72,NA,NA,NA,46.54,42.78,24.84,90.38,1.93,50.88,NA,0,NA,NA,NA
24-03-2020 04:00,30.18,63.59,0.76,1.03,1.8,4.59,7.55,0.34,69.68,1.43,NA,NA,NA,NA,5.01,24.66,90.12,1.95,51.92,NA,0,NA,NA,NA
24-03-2020 05:00,27.42,59.9,1.08,2.99,4.07,3.56,7.52,0.34,56.11,6.98,NA,NA,NA,NA,NA,24.43,90.08,1.94,142.12,NA,0,NA,NA,NA
24-03-2020 06:00,28.18,59.31,1.43,7.41,8.85,3.12,7.62,0.37,48.88,0.48,NA,NA,NA,62.67,65.84,24.32,90.44,1.92,231.82,NA,0,NA,NA,NA
24-03-2020 07:00,26.25,62.72,2.88,8.39,11.28,4.43,6.84,0.43,52.85,0,NA,NA,NA,69.85,59.16,25.35,89.04,1.92,141.57,NA,0,49.24,NA,NA
24-03-2020 08:00,29.56,69.1,3.85,4,7.86,7.7,6,0.34,57.11,3.26,NA,NA,NA,27.66,NA,27.68,79.16,1.94,51.71,NA,0,242.49,NA,NA
24-03-2020 09:00,25.04,69.59,3.62,3.86,7.48,8.83,7.3,0.3,59,4.97,NA,NA,NA,31.28,34.7,28.69,72.38,1.94,185.76,NA,0,439.75,NA,NA
24-03-2020 10:00,28.17,66.1,2.65,2.69,5.33,9.75,8.62,0.27,70.28,16.64,NA,NA,NA,11.71,0.7,27.9,73.34,1.92,53.79,NA,0,620.96,NA,NA
24-03-2020 11:00,23.75,66.7,2.9,2.04,4.94,9.96,12.64,0.31,66.91,13.68,NA,NA,NA,261.96,33.68,27.68,74.8,1.92,49.51,NA,0,715.74,NA,NA
24-03-2020 12:00,19.21,64.21,1.74,1.6,3.34,9.25,13.41,0.31,65.62,0.92,NA,NA,NA,4.4,27.3,27.46,77,1.92,49.12,NA,0,437.74,NA,NA
24-03-2020 13:00,21.44,66,1.96,1.29,3.26,8.68,13.33,0.34,74.66,4.67,NA,NA,NA,94.04,68.09,27.51,76.16,1.92,49.55,NA,0,98.22,NA,NA
24-03-2020 14:00,28.46,65.16,1.72,2.6,4.31,8.42,13.44,0.36,79.74,10.38,NA,NA,NA,47.84,NA,28.02,73.27,1.92,49.3,NA,0,70.84,NA,NA
24-03-2020 15:00,34.83,77.06,1.33,3.35,4.67,9.27,11.55,0.38,111.66,12.18,NA,NA,NA,3.72,14.53,27.8,73.08,1.94,142.27,NA,0,46.46,NA,NA
24-03-2020 16:00,42.43,96.03,0.92,5.1,6.02,10.69,10.84,0.43,140.66,10.41,NA,NA,NA,22.53,44.15,27.48,74.12,1.93,98.54,NA,0,28.94,NA,NA
24-03-2020 17:00,57.15,104.9,1.03,4.87,5.9,11.14,10.17,0.43,134.11,12.82,NA,NA,NA,26.77,21.54,27.32,74.5,1.93,50.32,NA,0,14.22,NA,NA
24-03-2020 18:00,49.59,103.18,1.12,5.88,7.01,10.7,8.94,0.4,118.1,0,NA,NA,NA,86.86,13.83,27.13,74.16,1.94,186.02,NA,0,0.45,NA,NA
24-03-2020 19:00,46.33,99.16,1.94,11.74,13.67,9.49,8.53,0.47,94.63,16.66,NA,NA,NA,25.12,15.93,27.17,72.01,1.94,54.79,NA,0,NA,NA,NA
24-03-2020 20:00,38.75,96,2.31,14.87,17.19,6.23,6.43,0.44,92.87,17.68,NA,NA,NA,40.78,6.01,26.8,77.03,1.9,226.61,NA,0,NA,NA,NA
24-03-2020 21:00,34.21,94.77,1.66,11.34,12.99,3.54,5.94,0.36,101.34,5.98,NA,NA,NA,105.67,44.28,26.24,84.94,1.89,230.34,NA,0,NA,NA,NA
24-03-2020 22:00,35.62,83.69,0.69,8.38,9.07,2.38,6.2,0.36,110.08,0,NA,NA,NA,60.47,46.2,25.92,86.31,1.9,230.24,NA,0,NA,NA,NA
24-03-2020 23:00,39.23,82.34,1.02,3.27,4.29,2.88,6.14,0.45,124.49,6.4,NA,NA,NA,21.56,NA,25.84,86.12,1.91,230.97,NA,0,NA,NA,NA
25-03-2020 00:00,44.62,94.32,1.65,5.39,7.04,6.18,5.8,0.45,116.06,0,NA,NA,NA,24.73,15.51,25.6,86.66,1.96,99.18,NA,0,NA,NA,NA
25-03-2020 01:00,43.88,94.78,1.43,3.36,4.79,10.99,5.65,0.37,84.1,0,NA,NA,NA,60.77,73.74,25.62,87.07,1.93,184.56,NA,0,NA,NA,NA
25-03-2020 02:00,32.21,75.18,1.14,2.14,3.29,10.88,5.46,0.34,85.32,0,NA,NA,NA,NA,205.88,25.46,86.13,1.94,141.56,NA,0,NA,NA,NA
25-03-2020 03:00,30.74,67.9,1.14,0.63,1.76,9.9,6.86,0.32,92.88,2.78,NA,NA,NA,25.42,63.56,25.32,83.92,1.94,142.08,NA,0,NA,NA,NA
25-03-2020 04:00,23.65,67.1,1.18,1.05,2.22,8.67,9.59,0.35,86.1,3.9,NA,NA,NA,NA,38.76,25.49,82.92,1.98,57.39,NA,0,NA,NA,NA
25-03-2020 05:00,30.83,68.32,1.72,3.1,4.82,8.51,10.62,0.4,69.67,5.38,NA,NA,NA,57.85,NA,25.33,83.59,1.96,53.3,NA,0,NA,NA,NA
25-03-2020 06:00,33.58,70.59,1.67,5.72,7.39,8.35,10.84,0.41,60.43,7.06,NA,NA,NA,138.45,100.4,25.06,84.5,1.95,52.74,NA,0,NA,NA,NA
25-03-2020 07:00,32.62,68.58,2.67,8.94,11.61,8.39,9.73,0.43,61.38,11.08,NA,NA,NA,67.04,67.22,25.93,83.29,1.92,184.89,NA,0,44.2,NA,NA
25-03-2020 08:00,33.96,81.48,2.01,4.07,6.08,8.84,7.43,0.33,69.73,3.02,NA,NA,NA,31.66,51.08,29.16,72.39,1.91,232.18,NA,0,216.52,NA,NA
25-03-2020 09:00,30.62,77,3.17,5.53,8.69,8.85,9.25,0.32,75.16,0,NA,NA,NA,29.99,47.32,30.34,66.85,1.92,232.48,NA,0,394.04,NA,NA
25-03-2020 10:00,31.54,79.15,1.92,3.73,5.66,9.47,9.28,0.3,92.27,6.57,NA,NA,NA,NA,132.19,27.3,78.37,1.88,230.04,NA,0,522.9,NA,NA
25-03-2020 11:00,24.73,62.59,1.4,2.25,3.64,9.87,11.41,0.32,90.42,6.28,NA,NA,NA,76.14,34.06,26.8,81.52,1.86,229.08,NA,0,654.05,NA,NA
